name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06265323202469153,0.3518835270256187
GAL_01,galaxy,70462125444.30557,33498.35124164704,9.046730483458669,-51.47788282829572,-10.89381227084327,10.222684005926771,4.300158993451191,0.47532741262865513,0.05386571769967863,0.46739820319196196
GAL_02,galaxy,167862760385.67288,51703.83328989872,13.963393044665965,3.023434232120253,-48.9854706710069,93.81835085125891,5.116788796829519,0.3664430830287442,0.07815390597028934,0.4474733601635108
GAL_03,galaxy,95142220422.93402,38925.32109281132,10.512364813673095,59.562658214891805,-133.21241105305182,37.01463897269079,4.5550770254681865,0.4333065971553369,0.04975894866216992,0.44261622232818565
GAL_04,galaxy,49439243355.94217,28059.599636888208,7.577914314573327,97.42213097297389,-2.246754116374275,167.08374493716462,4.031882001681959,0.5320569531814472,0.07332938365432316,0.5124384488442896
GAL_05,galaxy,126233204264.72461,44836.56833681675,12.108785492763678,-197.22161945352215,111.21641658715976,-67.38564753014434,4.8208767425795696,0.39813049338933043,0.025338743647863187,0.3893101526721695
GAL_06,galaxy,253482159430.14545,63535.911016664824,17.15882249972246,-31.118090384158226,-127.60914384788147,-247.04463077132647,5.600434689209051,0.3263880542676886,0.012907621900759073,0.324214956429057
GAL_07,galaxy,80168931393.31831,35731.28292337344,9.649767061791518,196.32622345845175,258.4930763401654,1.5455466187407265,4.406442456262882,0.45663718388709046,0.028581374090701137,0.42563041908044424
GAL_08,galaxy,33584583269.962574,23126.799979120722,6.245738031901887,-163.0656135323749,298.42545364372535,-148.33454026998183,3.77468931815046,0.6043624146370147,0.015059756702895036,0.4778866803318029
GAL_09,galaxy,74443533345.20274,34431.74643395102,9.29880780745639,319.18062911913904,-208.71228625647288,-174.32439671424768,4.344837712264812,0.46724674842519465,0.013996140808941303,0.4104887774542357
GAL_10,galaxy,220723508734.30432,59288.41743158501,16.01172336588021,321.1930300612884,172.1856721245958,296.3986491917743,5.430207205856072,0.33913945936809264,0.031709407643836285,0.3648090898589763
GAL_11,galaxy,29941976818.252228,21836.639139819486,5.897310812028446,434.2000276900288,290.66127073331904,5.509691290201671,3.7047924462376636,0.6282172611084337,0.024932863439048294,0.49886876540313996
GAL_12,galaxy,88400419185.27335,37520.85485523152,10.133067712366655,448.05451138573403,-125.55510485412036,342.68608608884085,4.4901892932511185,0.4431224009064083,0.014501787005724043,0.398085493454042
GAL_13,galaxy,298122261629.36646,68903.7353230942,18.608483691478394,-462.27271741156744,-246.33224530152313,360.7236163481755,5.810758179682029,0.3122639262834198,0.011683943659778736,0.31238382090633077
GAL_14,galaxy,41515598784.29679,25712.909155490164,6.944155471931789,-265.28035959259233,-642.255167635976,55.391909776169875,3.911381178362096,0.563262328179699,0.01887162436732559,0.46430056348085064
GAL_15,galaxy,26439811144.426086,20519.876221074574,5.541699302955502,-731.5849930255912,-197.2788753035845,-74.35944426967988,3.6321639077802437,0.6554242136239936,0.026353284924873637,0.5109529952223758
GAL_16,galaxy,43736221833.139786,26391.628799235234,7.127453857171624,91.08666723327339,-770.6844189757361,-291.5776808763586,3.946559979692583,0.5537124559174192,0.018988182915575445,0.4600955194909022
GAL_17,galaxy,166779169671.37173,51536.68334788126,13.918251704280303,-294.71429625622886,826.3900115966619,201.84003100211632,5.109732127835187,0.36712456682068645,0.0067061417491336445,0.3399387428183604
GAL_18,galaxy,75628004391.50171,34704.587180503295,9.372492529464301,-29.411526198590096,-973.621863925365,-50.89571888134613,4.357828822216206,0.4649594340583896,0.003745832130316758,0.3940081280337829
GAL_19,galaxy,124267770601.17268,44486.14938467802,12.014149616704387,-966.32292973617,368.4382743211268,206.41200201866567,4.805426050566322,0.39998053993641736,0.00126975109798014,0.3514648683904988
GAL_20,galaxy,91657036645.59065,38205.72702306629,10.31802767870435,-318.06273497366163,-1082.9357148334966,145.9959072278726,4.521920443340999,0.4382543431894363,0.001110759964346507,0.37451102455697877
GAL_21,galaxy,221300170571.199,59365.815317863126,16.032625822006978,-998.1104305084534,-261.71729457457343,-662.3915407869156,5.433341159979742,0.3388927815256398,0.001372333546852367,0.3114805709408699
GAL_22,galaxy,148440704729.84613,48620.79616302345,13.130772783563051,731.9764248775915,-1004.0291130014921,442.91104481527,4.9854987975629435,0.37968053211641384,0.00021482493380590436,0.33668002721691354
GAL_23,galaxy,129673115920.8532,45443.37055185372,12.272661501364967,-1167.5259561497737,-802.6827777781757,-31.323322173426728,4.847546529682566,0.3949873895848444,0.0003349820945876026,0.3467181667754077
GAL_24,galaxy,188546568027.19815,54796.75971405426,14.798684058323834,1084.6667828520792,635.3322261990178,855.7821329973501,5.246159604564058,0.3545017640682209,4.683828858782781e-05,0.31968392600521095
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.1380092579578277,0.5113335079401481
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.12353659813277011,0.4907357825098996
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.10493955268625796,0.4623619123820162
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.09073150056566189,0.43914085120206325
ICM_05,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-381.13634078325333,67.41765212730549,188.31431806167944,60.73418224247436,0.23143191854074543,0.07650634984310399,0.41446136252898486
ICM_06,gas,3705717578125.0005,60732.57984729158,262.42785621544084,395.4075734984761,251.5259320117488,154.16737813840686,60.73418224247436,0.23143191854074543,0.06550684087026123,0.3943411778843815
ICM_07,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-141.57501055118237,-526.6519825087845,104.09922370050893,60.73418224247436,0.23143191854074543,0.05552297469561716,0.37525636806494844
ICM_08,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-283.52501519527294,545.9101638627873,38.521923538914066,60.73418224247436,0.23143191854074543,0.04661397717467982,0.3575372508494816
ICM_09,gas,3705717578125.0005,60732.57984729158,262.42785621544084,634.6838927459277,-231.78553968426826,-42.31294151994171,60.73418224247436,0.23143191854074543,0.03942393829852213,0.34274554486303355
ICM_10,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-669.4321472657684,-276.33185893772463,-138.24358401130075,60.73418224247436,0.23143191854074543,0.03390955386650423,0.33109452508944087
ICM_11,gas,3705717578125.0005,60732.57984729158,262.42785621544084,321.01537929483055,685.9912195511002,-249.16197791524576,60.73418224247436,0.23143191854074543,0.028502181136746466,0.3194045475437895
ICM_12,gas,3705717578125.0005,60732.57984729158,262.42785621544084,230.67192331433995,-735.4184402731279,-374.99398453446105,60.73418224247436,0.23143191854074543,0.0243168963646202,0.31017251510159183
ICM_13,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-655.8211729327554,380.0617748988958,-515.6877097740548,60.73418224247436,0.23143191854074543,0.021289123416826754,0.3033918641395128
ICM_14,gas,3705717578125.0005,60732.57984729158,262.42785621544084,692.4376310661883,152.23047074966018,-671.2063362505373,60.73418224247436,0.23143191854074543,0.017533644310782165,0.29486083428982945
ICM_15,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-347.25470824059397,-493.9340888076818,-841.5235573251034,60.73418224247436,0.23143191854074543,0.01499629775207387,0.2890202993545111
ICM_16,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-48.9709794190506,377.9056683242329,-1026.6205359488715,60.73418224247436,0.23143191854074543,0.01339758763006985,0.28530825221510775
