name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1707594660000.0002,164906.56914805758,44.535484008524755,0.0,0.0,0.0,11.0,0.24699405979049058,0.0620406407210391,0.35872454059997894
GAL_01,galaxy,186122476847.845,54443.366763739876,14.703245009602126,47.15979117717447,-28.137363818580823,17.00446311668149,5.2314908915510525,0.35580519049601406,0.05973643746179861,0.4171185661421044
GAL_02,galaxy,172532323679.32196,52418.04243683601,14.156275900737091,27.615916828604927,-99.40591270068421,-46.10718141199807,5.146864281462269,0.36357473657279327,0.037787102559255624,0.38884110757614493
GAL_03,galaxy,59224565295.07761,30711.179983929338,8.294013222900896,46.6419411858713,-142.60483497314152,55.74491459806835,4.164457220328845,0.5021040006097667,0.05189484588551166,0.4768297467209733
GAL_04,galaxy,268885862609.74335,65437.92907242241,17.67249090689225,53.39409699203102,-18.494502464316703,-197.00926320414314,5.6755483241285365,0.3211515769921873,0.017585774041538504,0.3291655723091112
GAL_05,galaxy,71561322979.13461,33758.62449185359,9.117021165220493,174.41807809854768,138.65846589058287,112.30462815457639,4.31265459737235,0.47303329883934186,0.047346397420546124,0.45833017757252004
GAL_06,galaxy,65192902791.867455,32221.49760123915,8.70189707156131,-100.06863409748004,254.67115686858665,-109.2591689620359,4.2384297005088545,0.4870696200671548,0.019077902458454102,0.4280188048929386
GAL_07,galaxy,120392645603.39014,43787.03531023551,11.825343410600404,167.82601718579727,-296.4722093692941,9.688171874452744,4.774491082607774,0.4037507340656047,0.029606960412238016,0.39894904430036465
GAL_08,galaxy,114290888590.13997,42662.99762836259,11.521780232586034,-269.14979758357407,280.0593911661843,1.860368785856418,4.724441024350186,0.41004436198049216,0.025207029254772317,0.39582029327719487
GAL_09,galaxy,71259171968.15451,33687.28014074523,9.097753556754073,-313.33646563807736,264.0449521699058,154.06197487168532,4.309232270860138,0.4736589361294592,0.029368011932739635,0.43529414128271016
GAL_10,galaxy,116626525529.12683,43096.72128540572,11.638913789436765,-224.5124425934606,268.56343635481846,341.5143438962618,4.743799774796648,0.4075809702364169,0.02330395955524032,0.3915409344293521
GAL_11,galaxy,294298208033.44727,68460.39037001047,18.488751759813542,-493.7566552496024,-79.75366956724615,210.0972292862065,5.793577966118227,0.3133569016114398,0.02534176029085429,0.337823837362263
GAL_12,galaxy,77655004031.97937,35166.5922300507,9.497263899108786,341.55558214122635,-465.1729125803634,157.8517941286721,4.379757226389834,0.4611598954095427,0.014708599719020285,0.4082557069927242
GAL_13,galaxy,98878626453.34485,39682.29440200682,10.716796770997298,442.79465043745734,-92.9157465516833,475.9227102647781,4.589758079705907,0.42827704749679485,0.008612913748151332,0.38058288487427067
GAL_14,galaxy,73542410909.01811,34222.71762479188,9.24235645299719,-145.69293448796464,-255.1687456236597,654.8584888017092,4.334864058979813,0.4690215185948672,0.004873447219110808,0.3979797517935348
GAL_15,galaxy,120821498808.08536,43864.953348646006,11.846386341585708,110.67199038005528,-177.5795463418726,753.2590052473447,4.777946161702376,0.4033252017900017,0.00321770584747985,0.35683576495798897
GAL_16,galaxy,122002746484.80508,44078.86123318753,11.904155363283948,-818.8085745608505,45.58676926357552,219.3996833372935,4.787421917568382,0.4021639311205778,0.004819277781532584,0.35879746423168224
GAL_17,galaxy,112145337004.39674,42260.64999988048,11.413120241254548,344.2042038058711,103.56358367195627,846.18334083381,4.706429852058136,0.4123701277627824,0.0013277065401981554,0.3592559705379612
GAL_18,galaxy,290325264973.08685,67996.72219484726,18.36353123823624,-980.0573288357597,-5.994995038425338,-161.63828380454436,5.775574453229268,0.31451328060495587,0.0044878784419821564,0.3003628806591455
GAL_19,galaxy,34267770821.364147,23360.84184548006,6.308944536351163,667.6552900702586,758.883780507902,-354.02419211650084,3.787242144076411,0.6002972640280648,0.004381154404409599,0.4632907579277907
GAL_20,galaxy,96944518111.46727,39292.276404273354,10.61146658075181,1142.1081671802465,-70.03441385125235,138.25745181368148,4.571914267349072,0.43084659717461576,0.0012485086457528155,0.3703287146692207
GAL_21,galaxy,245975541285.07803,62588.06498593944,16.902842510799072,-1016.7905306440288,-423.3714692113717,-565.98137863172,5.5627514187658225,0.3291015351537371,0.0014687241643465488,0.3048655748906622
GAL_22,galaxy,38838577627.36983,24870.08219515374,6.716537452783529,-483.9741200553632,480.8743153840511,-1139.8751014351706,3.8673060690803878,0.5757886554295418,0.002381993763045521,0.44939367783630696
GAL_23,galaxy,94684267959.17827,38831.52756449067,10.487034469332011,329.7801985435006,732.3664347062147,-1174.9109019421417,4.5507658091719225,0.4339421046512295,0.0013058749364402659,0.3722672145100647
GAL_24,galaxy,89255381603.57832,37701.859262798425,10.18195065826938,-451.2476820932893,-1358.1659773413603,-520.4283891821852,4.49859226893987,0.44182027785474387,0.00015994953776062135,0.3750957019148047
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.1363999705617349,0.5091045244268614
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.12256683366708408,0.48931032461337126
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.1045518523904122,0.46174648778454536
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.09079725275354845,0.4392515368554144
ICM_05,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-381.13634078325333,67.41765212730549,188.31431806167944,60.73418224247436,0.23143191854074543,0.0776567438329016,0.4165124592253008
ICM_06,gas,3705717578125.0005,60732.57984729158,262.42785621544084,395.4075734984761,251.5259320117488,154.16737813840686,60.73418224247436,0.23143191854074543,0.06433653853484926,0.39214525216846163
ICM_07,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-141.57501055118237,-526.6519825087845,104.09922370050893,60.73418224247436,0.23143191854074543,0.055243876766075894,0.3747112709039883
ICM_08,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-283.52501519527294,545.9101638627873,38.521923538914066,60.73418224247436,0.23143191854074543,0.046718647040555894,0.35774930134316735
ICM_09,gas,3705717578125.0005,60732.57984729158,262.42785621544084,634.6838927459277,-231.78553968426826,-42.31294151994171,60.73418224247436,0.23143191854074543,0.03937803272105255,0.34264966325794766
ICM_10,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-669.4321472657684,-276.33185893772463,-138.24358401130075,60.73418224247436,0.23143191854074543,0.034086779793004264,0.3314731873695596
ICM_11,gas,3705717578125.0005,60732.57984729158,262.42785621544084,321.01537929483055,685.9912195511002,-249.16197791524576,60.73418224247436,0.23143191854074543,0.028483219817619396,0.31936308695155907
ICM_12,gas,3705717578125.0005,60732.57984729158,262.42785621544084,230.67192331433995,-735.4184402731279,-374.99398453446105,60.73418224247436,0.23143191854074543,0.024075959892868374,0.30963609372370704
