name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06272088896197377,0.3519983440997262
GAL_01,galaxy,114018193436.49597,42612.07081901375,11.508026686471542,-17.495529442333257,12.663092025609172,49.05816328038131,4.722164101330463,0.41033656160023374,0.06789572428112277,0.4550760233079694
GAL_02,galaxy,42998342476.199135,26168.053534537787,7.067074014955058,50.429516134489035,-80.22799673130329,-47.232752310121036,3.935002132777087,0.5568078280275534,0.035985578570649435,0.48180218108454687
GAL_03,galaxy,177267105222.81097,53132.425104831316,14.349205618763714,108.95792382914448,13.045559847812653,103.05980988517972,5.176824339279148,0.36077428094762837,0.07099068198959435,0.43524410685144577
GAL_04,galaxy,97027883450.65598,39309.16704501318,10.616028150763537,-80.32876982929011,149.3823486536902,-92.98010528076678,4.572688132807917,0.4307343639135919,0.02443170949201161,0.40605012419321973
GAL_05,galaxy,90394539180.24294,37941.68900209189,10.246720264321175,-157.39022055870592,-88.14101657686301,-152.53118914076055,4.509707544771729,0.4401122923667994,0.01807338661652749,0.40176550849497966
GAL_06,galaxy,179180154700.07007,53418.3557408584,14.426425461090906,194.43733086153966,5.259829898786401,-201.12169771698666,5.18878189451274,0.35967204131801417,0.014913688699782844,0.3493665279595641
GAL_07,galaxy,134984027772.9462,46364.625240808964,12.5214601009581,204.02985607064764,38.15033410905655,249.56244726875346,4.887833712092986,0.3903565297244357,0.0434082694471627,0.411988865896837
GAL_08,galaxy,97317738648.24548,39367.83816743711,10.631873164385324,-274.83267394272684,157.96465505978748,192.78342932314774,4.5753754477028075,0.43034518724597015,0.042292072742218585,0.43114477211296237
GAL_09,galaxy,43301959837.374756,26260.279174876636,7.091980927709995,-72.56110905783747,392.5842999735913,128.212872191608,3.9397733638004624,0.5555250929125972,0.028472110754613273,0.4724482582786829
GAL_10,galaxy,98615795401.66107,39629.519198500544,10.702544038410945,328.77798161335323,113.88217410516091,-315.5961291191488,4.587346636388835,0.4286220752678107,0.00821274051182789,0.3801524348456563
GAL_11,galaxy,61005704540.39331,31169.56819693641,8.417807811773482,356.8447167642486,374.35566727394155,-74.590063317899,4.187021258042378,0.4974004338975574,0.01743917481173641,0.43099967919257287
GAL_12,galaxy,247128856522.1063,62734.6229601379,16.942422682468138,193.26383383524845,101.36356746662707,-535.0936374585914,5.568589216916365,0.32867726896453187,0.00487260588505823,0.3109766892210124
GAL_13,galaxy,205333483429.0192,57184.12100382853,15.443426660711337,-238.35651344130056,328.6841004017165,489.54070553212614,5.344523633668329,0.34607109879732845,0.010513449240907427,0.33295663723803826
GAL_14,galaxy,274173638307.2141,66078.2313225796,17.845414100733578,139.44390124519,666.8354204284694,-147.7144328657502,5.700686887443025,0.31944828263798514,0.017721829968268897,0.32828167822649995
GAL_15,galaxy,90117394826.57954,37883.48085593435,10.23100028436066,760.9960743569873,16.683114421957338,16.47823169627128,4.507011741103139,0.4405250333139625,0.010757872092458353,0.3909462833148651
GAL_16,galaxy,96042187407.20926,39108.98850619164,10.561966944102132,446.61484956554716,604.2766776228458,-350.2194620712957,4.563510277536593,0.432070115508635,0.017369554452441493,0.3962603524942788
GAL_17,galaxy,165218273631.99887,51294.948994373946,13.85296772869004,-832.0700564296399,304.6567768552567,-159.24834476004096,5.099514525323517,0.36811711578322837,0.005363393133744492,0.3382289331391144
GAL_18,galaxy,179413280608.3423,53453.094952721534,14.435807304533482,-227.66933810626062,421.9072727910067,-849.4444488249914,5.190233370802485,0.3595388370952085,0.01072756522928642,0.34206853993582753
GAL_19,galaxy,51557200082.901276,28654.327771893055,7.738529537379569,-62.44861600897609,914.6044284162679,-521.278803497604,4.061933294814384,0.5248973044806444,0.0020360848135949875,0.4237462454128851
GAL_20,galaxy,69643179564.11163,33303.11504805957,8.9940040310055,562.1620373808967,989.1387069734067,28.40656372896702,4.290766665088324,0.47706968445828346,0.0020869399700836756,0.39825579587572485
GAL_21,galaxy,87561596788.04774,37342.4147989043,10.084877307847925,-1158.638490552165,-124.2134956062835,381.589809606515,4.4818934532425345,0.44441725133877247,0.0004880266352922068,0.37714826624249165
GAL_22,galaxy,79815935849.73729,35652.53110347356,9.628498955651706,1193.72486290374,391.7528770084083,-401.97608758678575,4.402728564849922,0.4572601176080123,0.000807552140214756,0.38511335571918237
GAL_23,galaxy,102495417083.39818,40401.527561948686,10.91103643687885,-577.4829680629686,-701.384428282175,1087.6446827422926,4.62252661539552,0.4236560515710104,5.4749502844003036e-05,0.36404597555518997
GAL_24,galaxy,61379211232.23901,31264.84024704459,8.443537453024117,-1341.52817249767,500.3407742990003,-512.3215773282558,4.191698468037329,0.4964386658267312,0.00037612936663650924,0.40633285041534634
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.13821311270043665,0.5116147884453994
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.12291699207410253,0.48982569269348686
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.10541408486926046,0.46311380884470943
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.0904489747835772,0.4386649060907191
ICM_05,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-381.13634078325333,67.41765212730549,188.31431806167944,60.73418224247436,0.23143191854074543,0.0767032288328068,0.4148130914795628
ICM_06,gas,3705717578125.0005,60732.57984729158,262.42785621544084,395.4075734984761,251.5259320117488,154.16737813840686,60.73418224247436,0.23143191854074543,0.06490272225082044,0.3932089727929231
ICM_07,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-141.57501055118237,-526.6519825087845,104.09922370050893,60.73418224247436,0.23143191854074543,0.0550380274348552,0.37430882358810635
ICM_08,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-283.52501519527294,545.9101638627873,38.521923538914066,60.73418224247436,0.23143191854074543,0.046706577752770484,0.3577248549492058
ICM_09,gas,3705717578125.0005,60732.57984729158,262.42785621544084,634.6838927459277,-231.78553968426826,-42.31294151994171,60.73418224247436,0.23143191854074543,0.039522329095755246,0.3429509885127328
ICM_10,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-669.4321472657684,-276.33185893772463,-138.24358401130075,60.73418224247436,0.23143191854074543,0.033598976455456085,0.33043026285501753
ICM_11,gas,3705717578125.0005,60732.57984729158,262.42785621544084,321.01537929483055,685.9912195511002,-249.16197791524576,60.73418224247436,0.23143191854074543,0.03001188054828427,0.3226950634927617
ICM_12,gas,3705717578125.0005,60732.57984729158,262.42785621544084,230.67192331433995,-735.4184402731279,-374.99398453446105,60.73418224247436,0.23143191854074543,0.024045686199547545,0.30956865392449157
ICM_13,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-655.8211729327554,380.0617748988958,-515.6877097740548,60.73418224247436,0.23143191854074543,0.02146409594411518,0.3037860643390603
ICM_14,gas,3705717578125.0005,60732.57984729158,262.42785621544084,692.4376310661883,152.23047074966018,-671.2063362505373,60.73418224247436,0.23143191854074543,0.017717192432238526,0.29528092127920497
ICM_15,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-347.25470824059397,-493.9340888076818,-841.5235573251034,60.73418224247436,0.23143191854074543,0.014970373881915513,0.2889603052783637
ICM_16,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-48.9709794190506,377.9056683242329,-1026.6205359488715,60.73418224247436,0.23143191854074543,0.013899984101661897,0.2864774539783475
