name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.0626771283092175,0.3519240838956751
GAL_01,galaxy,103238958980.62325,40547.80700123161,10.950541386030462,-46.14932091297587,-24.037518655017237,12.868127709267426,4.629169670993937,0.4227343204144537,0.05586740671161564,0.44550739913466014
GAL_02,galaxy,38798296265.72348,24857.181868660668,6.713053526781035,-53.96147608482874,-90.92921965234277,5.535030264452392,3.8666280048618793,0.5759864701564446,0.04557449539440302,0.5003397366596652
GAL_03,galaxy,96101442211.65813,39121.05111221981,10.5652246311709,112.08415958326606,-100.44986236089844,3.2103788965481006,4.564063726492388,0.4319892747975177,0.0426937359623788,0.43251772884743267
GAL_04,galaxy,154340605576.51135,49577.618621853646,13.389176991075068,-170.2468199850521,77.78117385694416,48.77711151775291,5.026505154793531,0.3754155433260826,0.04374633905875257,0.40442865628327807
GAL_05,galaxy,39403611567.92588,25050.337242750044,6.765218022824821,25.665012367417383,183.42634892065254,146.63684957484168,3.8767695917824074,0.573044294907093,0.06628242714753213,0.5205646096043365
GAL_06,galaxy,96137346400.33347,39128.358382534556,10.567198068747883,266.8782157976027,83.68715682837107,-7.480404424816761,4.564398969204888,0.43194032509941654,0.02939267082301425,0.4139063072959272
GAL_07,galaxy,97143171423.35248,39332.51357504329,10.622333230180214,248.3104540714809,150.14723565231526,-145.47429763499215,4.573757618553831,0.43057937643669975,0.016742888775186787,0.3944778870020321
GAL_08,galaxy,100034320450.96013,39913.52416231257,10.779243824171669,-5.009091882158688,-332.0308472382969,165.47418837085996,4.600312281274116,0.42677504621968476,0.03860784933967159,0.4242482038674349
GAL_09,galaxy,71333580709.17691,33704.86366032197,9.102502249052806,74.74740443939679,408.8320633516489,55.63503603203896,4.310075938755022,0.47350451785974806,0.02331042475532475,0.4269513574526889
GAL_10,galaxy,183841910081.13284,54108.79024469229,14.61288761941051,-444.98654638194125,150.25738945880803,8.643953942243327,5.217576869658529,0.35705310309291277,0.02339200246788338,0.36199537176416186
GAL_11,galaxy,137700681406.29248,46828.8623258374,12.646834265148524,204.29651764155173,-83.40323055667349,-473.6568684825424,4.908044039762094,0.3880847915661726,0.0047258886362179665,0.3498749094379383
GAL_12,galaxy,47547664954.962105,27517.575026420825,7.431532466376462,129.3805383449153,562.2062422971467,-33.697189001879565,4.004326949069485,0.5388292343721609,0.014170899057084138,0.44700092391937657
