name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1707594660000.0002,164906.56914805758,44.535484008524755,0.0,0.0,0.0,11.0,0.24699405979049058,0.061725850361936965,0.358198947593143
GAL_01,galaxy,57656397254.0907,30301.861792630592,8.18347072688537,13.956046863168867,15.886755420282311,-53.45791494801897,4.144223114979788,0.5064138741725639,0.03921368888874092,0.46351821890440237
GAL_02,galaxy,177469607043.31845,53162.76446696776,14.357399217018996,83.99424641013763,66.34391603474482,36.242211509056546,5.178094038514089,0.3606568265076917,0.05569659939825942,0.41390188645859916
GAL_03,galaxy,100420675910.59015,39990.527469352586,10.800039718277045,-51.087364352059026,144.4543524581989,46.28311137220088,4.6038229290271815,0.42627833314687474,0.04744363244123938,0.436087761481735
GAL_04,galaxy,20805682012.92381,18202.73056081219,4.915919480895252,58.456866755115236,-77.68587880257225,180.42540000532946,3.5008491126029444,0.7121453323652475,0.07090827927068387,0.5698781925612771
GAL_05,galaxy,284280113387.6117,67285.0845307485,18.171342849543983,99.61349048289817,-155.8819189137246,-167.44594801083485,5.74787084217845,0.3163151391600481,0.018759392614764243,0.32806836072733064
GAL_06,galaxy,52692646431.756386,28968.13714455606,7.8232784492644,84.17586623081185,282.20567907658494,9.114489256692886,4.0777144100570935,0.5212283362406088,0.02975990871942243,0.4585798342999918
GAL_07,galaxy,126999697535.11533,44972.48707757918,12.145492380408943,-6.695980865944866,280.719208592497,193.15044243923458,4.826859919726433,0.39741986315123035,0.055234733958468056,0.43222309763500166
GAL_08,galaxy,81433860766.54506,36012.06910960041,9.72559756855137,10.872352696767836,378.62592436912547,-86.03800575405312,4.4196642435000655,0.45443626598240744,0.017856555267251828,0.40922795550391905
GAL_09,galaxy,161588486480.69254,50728.35377611806,13.699950220580424,196.73599079859247,-198.37324662735622,-337.0127215897821,5.075508931414143,0.3704764506216658,0.007839332979761535,0.3440600117301475
GAL_10,galaxy,123815648437.33797,44405.14888966542,11.992274222237368,-320.62060305073277,354.5099605527956,-103.38916810345482,4.801849384332615,0.40041190647796465,0.018726852952644667,0.3803153334476577
GAL_11,galaxy,416554023311.2548,81448.1509070653,21.996290632841923,109.72467581766077,154.20581610006838,508.4075038432046,6.284087324682645,0.28568850219227804,0.0169874031196112,0.30391188538161423
GAL_12,galaxy,62215396117.6397,31477.08433481947,8.500857141535223,449.51717283480343,-377.1016865557796,117.01227509694536,4.202102868665511,0.49431519653871364,0.01653415206129489,0.42819812610058566
GAL_13,galaxy,42924119946.12288,26145.458500391353,7.060971888235066,-34.79781241563444,645.5392762128134,115.19991179155397,3.9338324251084567,0.5571233659296925,0.012808985449428122,0.453916816922838
GAL_14,galaxy,92366902929.31863,38353.38970754274,10.357906193897108,704.470942669532,-105.38198223217493,88.27507583481972,4.528739436948251,0.4372253766515659,0.017846766554523944,0.3998380216135254
GAL_15,galaxy,101752727457.52454,40254.88515515952,10.87143346292657,151.1369759410688,587.8920594603873,492.66870678651884,4.615859829689942,0.42458612706694165,0.004378199939955824,0.3716535192143974
GAL_16,galaxy,77633632184.14952,35161.75270434617,9.495956912851437,-110.69488459270147,12.643150496475528,-841.5751004071467,4.379527974895648,0.46119922563765803,0.004445406090000532,0.39296041755688527
GAL_17,galaxy,235227081297.50406,61205.32696098501,16.52941343810368,-756.4328323307117,-503.3676020863832,-140.20921306113127,5.507469554245228,0.3331920745323838,0.011403456672542247,0.32603700681237935
GAL_18,galaxy,89954557432.636,37849.23865150648,10.221752665205203,366.20463619162865,-618.8309132844115,-685.2865880467906,4.5054252956335645,0.4407683734091914,0.004909067728243332,0.3820087830915889
GAL_19,galaxy,82361570090.6497,36216.61621412312,9.780838571681343,-72.75107527158661,943.9950282726843,500.5816366226292,4.429276583913568,0.45285243708425377,0.0009491273232148681,0.3827927990483789
GAL_20,galaxy,131852015128.08443,45823.572869187476,12.375340820394513,1059.8603883205285,128.0797538773781,-434.42207766306166,4.864202490506974,0.3930560427467814,0.002999565178976953,0.350059605937273
GAL_21,galaxy,76060367144.93999,34803.64827795453,9.3992454595883,1129.40013173953,452.06241720083625,231.37894996886163,4.362537953588781,0.4641370386958557,0.0004056127671552324,0.3884257303284607
GAL_22,galaxy,71937107379.2501,33847.14545056593,9.140927573324909,117.06676296986844,1228.9361236339703,490.71140193249136,4.316897856179584,0.47226037199738596,0.00018656415616743135,0.3926908116996495
GAL_23,galaxy,28183731487.67554,21185.79709959544,5.7215411903316316,-1310.3412273370072,105.45068540068421,-545.3597183764596,3.669063348277387,0.641271857743057,0.00042004239865189283,0.4766945967070405
GAL_24,galaxy,339537792833.26904,73534.24249710883,19.85902137026872,735.9221628052966,-514.291356736052,-1230.0438900899057,5.988266681678395,0.3015388608546205,0.00020618956228743944,0.2826712656617191
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.13612275845065044,0.508719041483278
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.12191685161858276,0.48835166029498256
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.10634940322853279,0.464591440637158
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.09014094194099749,0.43814534763977103
ICM_05,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-381.13634078325333,67.41765212730549,188.31431806167944,60.73418224247436,0.23143191854074543,0.07596667035750404,0.41349571976699356
ICM_06,gas,3705717578125.0005,60732.57984729158,262.42785621544084,395.4075734984761,251.5259320117488,154.16737813840686,60.73418224247436,0.23143191854074543,0.06466265472007253,0.39275825352629884
ICM_07,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-141.57501055118237,-526.6519825087845,104.09922370050893,60.73418224247436,0.23143191854074543,0.055020344443488245,0.37427423608892124
ICM_08,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-283.52501519527294,545.9101638627873,38.521923538914066,60.73418224247436,0.23143191854074543,0.046877674968476835,0.3580712973810876
ICM_09,gas,3705717578125.0005,60732.57984729158,262.42785621544084,634.6838927459277,-231.78553968426826,-42.31294151994171,60.73418224247436,0.23143191854074543,0.03977550894972515,0.3434792473433258
ICM_10,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-669.4321472657684,-276.33185893772463,-138.24358401130075,60.73418224247436,0.23143191854074543,0.034151615830987005,0.3316116461444589
ICM_11,gas,3705717578125.0005,60732.57984729158,262.42785621544084,321.01537929483055,685.9912195511002,-249.16197791524576,60.73418224247436,0.23143191854074543,0.02853685040608669,0.3194803464137092
ICM_12,gas,3705717578125.0005,60732.57984729158,262.42785621544084,230.67192331433995,-735.4184402731279,-374.99398453446105,60.73418224247436,0.23143191854074543,0.024216928905032596,0.3099500132624019
ICM_13,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-655.8211729327554,380.0617748988958,-515.6877097740548,60.73418224247436,0.23143191854074543,0.02128636173234163,0.3033856399454891
ICM_14,gas,3705717578125.0005,60732.57984729158,262.42785621544084,692.4376310661883,152.23047074966018,-671.2063362505373,60.73418224247436,0.23143191854074543,0.017645619316688368,0.295117150250505
ICM_15,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-347.25470824059397,-493.9340888076818,-841.5235573251034,60.73418224247436,0.23143191854074543,0.015000640385420615,0.2890303486147162
ICM_16,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-48.9709794190506,377.9056683242329,-1026.6205359488715,60.73418224247436,0.23143191854074543,0.013454701134200659,0.2854412938932687
