name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06299141078966619,0.35245710674787106
GAL_01,galaxy,192240859075.90616,55330.986281304155,14.9429599283853,-4.78469696977638,-44.4914884189204,-29.508726975890273,5.268280648278523,0.3525593773607744,0.04849759365247032,0.39894692223900097
GAL_02,galaxy,129088600278.1628,45340.83441091717,12.24497008380309,25.57351276409532,-34.722089527967675,96.70042601551658,4.843047463219281,0.39551321318664334,0.08174434079337888,0.46548080076786563
GAL_03,galaxy,49214640926.44922,27995.789716776715,7.560681491821681,-148.81002936866517,-21.5074346044753,7.506372392915819,4.0286464263293205,0.5328417062254335,0.040462457981391614,0.47672571255491153
GAL_04,galaxy,43128330220.802444,26207.577841344162,7.0777481448142705,105.03383025708487,-57.107363814641595,-152.05177022734807,3.9370475127041082,0.5562570795329453,0.01914369392422054,0.4614527627323044
GAL_05,galaxy,63053968890.070625,31688.50688961943,8.557954962786246,-101.75962742066542,111.16714695299028,-181.91516609935258,4.212446093283872,0.49222578426755476,0.015525909573043029,0.42573921816691446
GAL_06,galaxy,69413619415.49908,33248.18232906563,8.979168629111337,255.07880376602725,90.15841185612894,71.34243741673102,4.2881210135016605,0.47756325675844374,0.03722474648214835,0.4475763289938633
GAL_07,galaxy,64919540043.937805,32153.872065252326,8.68363378470701,67.435857060605,157.56177207481485,275.6659906676138,4.235140098761479,0.4877151897193203,0.05444590583194507,0.4735758475540563
GAL_08,galaxy,113149830782.9088,42449.493897951004,11.464120358751847,269.29577178579126,221.50320803849803,126.75723909587522,4.714889863763553,0.41127358368705097,0.04245940361300053,0.4216334566916489
GAL_09,galaxy,62954983734.762985,31663.6240485325,8.551234979604018,-326.6983996528206,226.2942691547009,133.7353623433436,4.211229851008214,0.49247036960773855,0.03191556463936034,0.44782526861610955
