name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.0629930029918349,0.35245980533070115
GAL_01,galaxy,190149729941.42313,55029.22782930192,14.861465547761098,49.85318765297151,10.727220179552484,16.51475893309254,5.255793467849697,0.353652434274323,0.06113688985727468,0.41797996608858234
GAL_02,galaxy,124599175597.90285,44545.42909921536,12.030158989723587,62.64563963988908,-70.20921524358512,-48.546785443065524,4.808042373735605,0.39966573823693724,0.03751816497452078,0.40842405460733616
GAL_03,galaxy,129035576511.31537,45331.52147098201,12.242454985164523,19.865511936075652,134.14676596745366,65.37084079664844,4.842638680220463,0.3955610770951415,0.05603482973384004,0.4323782414997164
GAL_04,galaxy,106156448850.83536,41116.74754570697,11.104192284543391,-81.2125395066048,-175.4616046090733,-5.5539233429692105,4.654939211098858,0.4192055659535322,0.03678430543886881,0.41775223276146134
GAL_05,galaxy,87777433998.22159,37388.4105446721,10.097299146533217,187.2223049407397,13.828965882982803,143.397532149962,4.48403297267288,0.4440824132869647,0.05189000496674893,0.45055320243445135
GAL_06,galaxy,44611747088.67804,26654.477775297775,7.198440152202602,140.48087019349487,-132.16220358711337,-202.68634830289835,3.9601106076527,0.5501345463629329,0.01358160233040699,0.4516159886339754
GAL_07,galaxy,234587185522.00214,61122.02086011699,16.506915380311394,-90.65989895544888,-288.74411435055765,117.35699551757048,5.504127078642176,0.3334437083991609,0.04094034494143045,0.37634832811354885
GAL_08,galaxy,181696726130.66077,53792.176087866465,14.527381233636824,-38.71170737659696,-174.37899918005277,325.18402465867206,5.204386059637844,0.35824667749391503,0.04206176173719509,0.3923835414682459
GAL_09,galaxy,143976500406.29288,47884.10438827318,12.931818157782523,248.5089042313736,152.57179579589888,-301.3158797249429,4.953761411939039,0.38306766701307243,0.008934084945363307,0.35387485926444706
GAL_10,galaxy,169049541753.54965,51886.28314504553,14.012666355294076,-371.07815496492907,284.58629899586964,-44.459743806242294,5.124483583910026,0.36570367508778673,0.019826304033346783,0.3613772667292564
GAL_11,galaxy,32638099122.030624,22798.590125589548,6.157100054901381,157.8755492892275,-269.2978486615209,419.0441202204658,3.757021387173387,0.6101933302484823,0.021104714863325855,0.4872982813229423
GAL_12,galaxy,89348196096.83345,37721.45679108401,10.187243263725177,426.5087944272568,222.71408844365195,320.0615037955168,4.499501340577061,0.44167997407099563,0.023734230921064494,0.41092780828091346
GAL_13,galaxy,145908802939.6113,48204.358711321926,13.018307624857622,87.18075740240114,-627.436780704773,56.743012673319924,4.967576142959416,0.38158386528477395,0.01599279405142443,0.3647226474928455
GAL_14,galaxy,72752724177.88287,34038.48266456782,9.192601048059359,185.4672167925455,-627.8178803427934,239.54175800150352,4.326058264048365,0.4706021985977119,0.009587297640279845,0.4058571135182847
GAL_15,galaxy,74263240811.63042,34390.02655788045,9.287540731298192,101.84991472301614,94.99045859458593,748.5107155280424,4.342848533766925,0.46759940649648074,0.0033688586886092215,0.3949151076260984
GAL_16,galaxy,57605849887.37482,30288.576058122,8.179882715687235,-645.4043522084183,478.9941596739831,203.19108182574183,4.143564983239006,0.5065555494203542,0.005544703129035879,0.4191652272870238
GAL_17,galaxy,59342156277.71642,30741.653546670677,8.302243064035553,562.5684655310044,-512.2333527102383,-481.3004049040373,4.165960393991648,0.501787331671624,0.0046175127600548245,0.4153425392484237
GAL_18,galaxy,57978427719.63595,30386.36702917204,8.206292629190845,159.93260796495403,-325.00690677560624,905.641771035856,4.14840720317814,0.5055153880842268,0.0008559990365202806,0.4119120378209397
GAL_19,galaxy,106923810020.71603,41265.08795737143,11.144253830093884,-403.4396719660514,177.21468460852077,-958.1044137978937,4.6616405043812055,0.41829992168636143,0.004421144643205385,0.3679602859965783
GAL_20,galaxy,99592887861.96854,39825.3613662463,10.75543414324361,562.3760959066054,-978.0420457797936,149.65077416395937,4.596290366769426,0.42734587052041423,0.0009508443830074503,0.3677452367507127
GAL_21,galaxy,132608593763.82973,45954.854688207306,12.41079543801086,927.351514566226,-763.3534309109413,-246.56365308676217,4.869944064322189,0.39239580481738395,0.0009872277195256396,0.3461949649671957
GAL_22,galaxy,243774377676.92676,62307.39446627586,16.827043241523636,943.0655575583058,-906.342175531304,-170.89574292802752,5.551560095534714,0.32991892965695124,0.0005780053632286588,0.30374806056228615
GAL_23,galaxy,186406403873.70636,54484.87720552627,14.714455524901275,1382.3281606544865,291.46423799208395,112.3169834459166,5.233215393549178,0.3556513106919251,0.00017132085294720313,0.3206883127056756
GAL_24,galaxy,75207463969.25545,34607.962739404844,9.346397654811312,175.90670827499775,176.26769063203736,1500.1662100748292,4.353231637228058,0.4657657204417269,1.6483949039607695e-05,0.38875276837335254
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.1385042563388139,0.5120160935509768
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.1244680982853973,0.49209953967837144
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.10527489683433622,0.462893420629625
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.09151269211991023,0.4404539166195786
