name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06316996874995338,0.3527596276397259
GAL_01,galaxy,252431237128.59265,63404.06612210998,17.123215815141076,1.2055895417410627,41.3830329548299,34.04617411512572,5.595203115892858,0.32676123318759676,0.0656633742965678,0.41022948875884385
GAL_02,galaxy,49807236650.56132,28163.834658285785,7.6060645401984335,-5.938723132831826,8.644447145406238,105.35941129755706,4.03716264749189,0.5307820655682426,0.07987513480670873,0.5185745668814258
GAL_03,galaxy,113136227434.17175,42446.94209286973,11.463431205645472,-91.10676628077444,-91.1552217209761,-77.80503133686103,4.714775620880802,0.4112883425827064,0.029263390699230975,0.4025866962349021
GAL_04,galaxy,131838589044.94963,45821.2397734026,12.374710733002882,-180.61283387580607,-68.60953565478383,9.21049326516447,4.864100408618484,0.39306780688182985,0.0389176538036673,0.40690917582408553
GAL_05,galaxy,141763072062.4167,47514.60468516966,12.832029239707664,-53.14974354737796,229.5605424184587,-16.832887952053145,4.937787905508683,0.3848017966035413,0.03150633564544031,0.39122818936595366
GAL_06,galaxy,47278615049.165955,27439.610061285257,7.410476862127592,-184.42461700975764,-187.3107584385725,-95.8421574760184,4.000350085476637,0.5398235713980912,0.020303771828631495,0.45532227838716083
GAL_07,galaxy,80058321787.88197,35706.62507147551,9.6431078403029,283.1114928879304,102.04301247672495,-121.65587304792751,4.405279870185504,0.45683196155640315,0.017963081294044482,0.4106677854824171
GAL_08,galaxy,150787578845.4329,49003.64063304136,13.234165655419638,233.28787819791918,-177.27905113787563,-227.596540944337,5.001935085586474,0.37795620939186964,0.012145997122461484,0.35610737894469696
GAL_09,galaxy,57234257357.33356,30190.72820230931,8.153457439603164,-79.2275460378125,-343.03881566034704,-227.7574469216153,4.138715250073661,0.5076024840665748,0.0111321196164574,0.427511239250427
GAL_10,galaxy,99550211469.47192,39816.82770032886,10.753129499202055,347.1887775237481,300.31556364184297,-99.6771913915444,4.595900926216175,0.4274012441268579,0.01771294939138183,0.39416979300574023
GAL_11,galaxy,59680197630.1819,30829.08879855475,8.325856260781936,25.023904088596588,64.72956651022147,-517.9072141725837,4.170270845845144,0.500881917153526,0.0038004930751568532,0.4136915149145928
GAL_12,galaxy,181100453832.2024,53703.83893590037,14.50352446529176,338.55834567680773,-187.1148548828775,429.3215121347512,5.200701596669264,0.3585819163552288,0.015504761740144368,0.34968878453233326
GAL_13,galaxy,176936009209.35977,53082.782064001425,14.33579877352743,-40.58511029430365,-347.28464243826863,531.265840873092,5.174746313815886,0.3609667236241906,0.009970488637947401,0.34166828279551775
GAL_14,galaxy,99013233401.23387,39709.29566641239,10.724088866062745,620.738946377203,15.026018111650677,316.84540779309145,4.59099146920867,0.4281008416236868,0.00938528562343606,0.3816965350387046
GAL_15,galaxy,95243117557.80502,38945.95553172131,10.517937452342666,-481.0642556074438,-327.56878780240874,-490.857163386574,4.556025068325878,0.4331671574364718,0.007194835872314629,0.38119197127635324
GAL_16,galaxy,129070603664.82043,45337.67375263549,12.244116500788857,638.3744391769605,-314.2389827619258,-425.44181235877573,4.842908731832612,0.3955294554344199,0.005978966310091335,0.356641678900803
GAL_17,galaxy,136264358627.47653,46583.99179024249,12.580703316706106,-690.0698821248875,462.37874416257176,347.16828848594116,4.897391253199004,0.3892780180815236,0.0033144495928223764,0.3482151283967554
GAL_18,galaxy,152101618319.99524,49216.69876069334,13.29170518756776,-770.7086922885134,-493.3762238269545,-337.6136243999424,5.01106541197499,0.37700696346034146,0.007103303462039864,0.34694619159762236
GAL_19,galaxy,171058447997.37885,52193.66888062126,14.095680467963483,-705.1466180850366,-146.0099264717323,-770.4427489897824,5.137429188093579,0.3644683348044016,0.003103181851514785,0.33185215162155784
