name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06298747947480979,0.3524504435853417
GAL_01,galaxy,180917889036.5957,53676.763071803674,14.496212223464614,43.97150590934682,-26.235108946389875,15.854859229790774,5.199571922833951,0.3586848648930201,0.06085428168474425,0.4202080228794018
GAL_02,galaxy,165411685419.82404,51324.964275879254,13.861073804126553,25.87483943964919,-93.13875206264241,-43.20030087918306,5.100783992345466,0.36799342276259445,0.03894522851485621,0.39311658527014876
GAL_03,galaxy,46748420770.36508,27285.318932961858,7.368808236592519,43.868885188145384,-134.1263886891182,52.43064924292661,3.992469942262865,0.5418067364593356,0.052162427603134706,0.4937865835632229
GAL_04,galaxy,279447090679.8614,66710.67862845432,18.016215949456353,50.39081091289335,-17.454232379780024,-185.92797873686433,5.725445422174369,0.3177940050361761,0.018812702557261425,0.32914374481886627
GAL_05,galaxy,58463471751.5296,30513.20755423296,8.24054780898548,165.130734737929,131.27523591453146,106.32467668378423,4.154680883264696,0.5041753266371974,0.04813794272957828,0.4732988704054083
GAL_06,galaxy,52365700276.10567,28878.126878711744,7.79896983150695,-95.02796184713995,241.8428231457641,-103.7555497106163,4.073193165373132,0.522273230102506,0.019673849730346724,0.4462121523883482
GAL_07,galaxy,108114228314.74754,41494.16110099089,11.20611845669519,159.84101615195104,-282.366345820738,9.22721794293007,4.671974729614284,0.416912845216532,0.03058324815017925,0.4075910882025566
GAL_08,galaxy,101668761115.1234,40238.272563301,10.866946984171491,-257.08145110704504,267.50187190760187,1.7769521335557104,4.6151041144156775,0.4246918772253068,0.02548062581041678,0.40430991829371316
GAL_09,galaxy,58171853948.02862,30437.01195565417,8.219970048623619,-300.1343266906349,252.91966504502838,147.57071763920376,4.150913100630813,0.5049791028527965,0.03045656040279867,0.45188491067549286
GAL_10,galaxy,104128752379.1201,40722.16833244379,10.997630269863423,-215.6547758404918,257.9678301880339,328.04061293218564,4.637078637943613,0.42164343810052457,0.025375582336659524,0.4024882933096631
GAL_11,galaxy,310921022242.46643,70367.25437043428,19.003728886777235,-475.593888533039,-76.81994243721383,202.36883327827286,5.8672378029116405,0.3087413969052177,0.027887350523520066,0.3393004998941662
GAL_12,galaxy,64391510354.833084,32022.841687847813,8.648247072657412,329.9007770790263,-449.29994812066303,152.4654617556075,4.228760294414137,0.4889731131507479,0.01617117277800855,0.42496830531500623
GAL_13,galaxy,85672277756.60652,36937.34868657415,9.975483149317599,428.86370111621574,-89.99248504642792,460.94950507592483,4.463017274085653,0.44739860789509306,0.00961617164710093,0.39307884274684485
GAL_14,galaxy,60381010502.489815,31009.570480597235,8.374598036843134,-141.49746845615624,-247.820744786106,636.0007689331051,4.179156795407366,0.49902774760312313,0.005498317535926022,0.4151455907580336
GAL_15,galaxy,108569512641.35199,41581.438207863845,11.229688944017385,107.78069241090519,-172.94029317639072,733.5801666845193,4.675907574526667,0.41638798704373337,0.003647185840802216,0.3655414507609149
GAL_16,galaxy,109825080268.7267,41821.18429486801,11.294435958518026,-799.6131502253609,44.51807334699,214.25627112646006,4.686698193112279,0.41495637412310704,0.005363182653895137,0.36748428123050303
GAL_17,galaxy,99417012465.05104,39790.18116201027,10.745933203218815,337.06221948012006,101.41471540386019,828.6256582427073,4.594684729289253,0.4275742871650245,0.0014886576441299777,0.36875836850931865
GAL_18,galaxy,305966632289.20917,69804.36737776564,18.85171284041771,-962.3760026684772,-5.886838648460316,-158.7221490714232,5.845557161231431,0.31008095713715034,0.004945385488973579,0.298102539552051
GAL_19,galaxy,24487700346.23862,19747.838345523756,5.333198934303124,657.4286701452135,747.2597941395486,-348.60152729096546,3.5889314044462384,0.6729415963395327,0.004768067887707708,0.49488628117933253
GAL_20,galaxy,83695343483.18602,36508.68667465358,9.859716565393278,1127.7450413345784,-69.15366268548787,136.5187293033574,4.442973756317491,0.45061881108346774,0.0013563922343626572,0.3821385135926248
GAL_21,galaxy,251531013597.24747,63290.90894746198,17.092656028663068,-1006.8091752865196,-419.2154302288363,-560.4254051095452,5.590710463745982,0.3270826052060482,0.0015834263827964239,0.30366957238530623
GAL_22,galaxy,28393064981.526253,21264.329858236862,5.742750135704089,-480.5681246624236,477.4901350427682,-1131.8531655854383,3.6733918315638014,0.6396572625936521,0.002459674456903022,0.478383133120182
