name,kind,mass_msun,q1_kms2,rt_kpc,x_kpc,y_kpc,z_kpc,scale_kpc,diffuseness,overlap,eta_eff
BCG,galaxy,1897327400000.0005,173826.78654397154,46.94452205498132,0.0,0.0,0.0,11.0,0.23431913924092834,0.06270807402340649,0.3519765990376559
GAL_01,galaxy,115452100435.2521,42879.180994639435,11.580163782140614,49.71133687565826,-3.7461721754426796,19.695177445961438,4.734097460126518,0.40881092436944894,0.060738161635412985,0.4451581802760435
GAL_02,galaxy,43653603097.498985,26366.689817173818,7.120718712280047,-23.95519713257531,43.24205463174719,-93.63158489222744,3.9452722048451676,0.5540553368638678,0.02820720635342947,0.4714851817759253
GAL_03,galaxy,53669510770.27332,29235.422910167385,7.8954629656338,23.634911667237734,135.4507735765612,61.30105299636313,4.091115497914719,0.518160304939928,0.05349988460326725,0.48552129024351515
GAL_04,galaxy,94486231936.57742,38790.897443691225,10.476061697874353,-63.68597078324083,182.21507177697862,12.444359055770033,4.548897277548295,0.4342182595651655,0.03781984394913719,0.42696644736212014
GAL_05,galaxy,79381509841.0238,35555.373064749496,9.602259974983747,116.82115792759282,-112.04329860744573,-172.06219889631356,4.398143253567712,0.4580320950511607,0.016949671674823568,0.4098393381762899
GAL_06,galaxy,99320323781.03316,39770.82735106369,10.740706417273485,-181.92864669981958,29.16074068905137,-210.55901179509058,4.593801232643029,0.4277001022256002,0.013425429608769695,0.38776570257055265
GAL_07,galaxy,63654351032.686676,31839.013988146064,8.59860165451133,-299.0095650871314,70.91196190161536,104.54577415314102,4.219796596343773,0.490753818573491,0.04507309012062466,0.4636165929343305
GAL_08,galaxy,49311951607.98213,28023.453680093986,7.5681525586342016,144.4474705330594,-268.1266134147551,211.88281896273554,4.030049439436516,0.5325010837471549,0.059946503971118385,0.498533560468654
GAL_09,galaxy,79660536679.68347,35617.80700328295,9.619121193342183,61.74903748243423,-80.32439511009264,-406.89204421968043,4.401090214211761,0.45753558207146294,0.0054585848154714445,0.39244333655905583
GAL_10,galaxy,70449647294.30272,33495.38499590541,9.045929404456938,-196.7264173139888,-407.1644685487523,-127.20392985231817,4.300016417800888,0.4753537448216505,0.01618587839963964,0.4179268194917429
GAL_11,galaxy,87081835730.52322,37239.97237683593,10.057211200467302,-59.52432470325376,436.780210729515,-280.57779194395454,4.477125439479002,0.4451656975515215,0.009064167895423126,0.3909752936894077
GAL_12,galaxy,225216444947.05545,59888.80008520988,16.17386567596308,-18.29318133026386,133.16062696863025,562.0358441141151,5.454485567318967,0.33724068671011626,0.012474157689758734,0.3306438366083367
GAL_13,galaxy,237891278359.73114,61550.95879061122,16.622756480170946,450.5899909912687,109.3948522832363,-435.3143623200224,5.521322729399241,0.33215446162527557,0.00896438603684792,0.32091059473920075
GAL_14,galaxy,146511215749.6367,48303.766735754645,13.045154247798807,255.54901925382265,-598.1490147505706,-250.69122066931877,4.971858676785521,0.3811268600081486,0.018744144796221357,0.36894401950024447
GAL_15,galaxy,21204569314.48099,18376.393853060206,4.96281984887171,8.493464067453159,-750.3080456589115,-128.95961112316098,3.5108580314410407,0.7074320927122166,0.010207118973088175,0.5140692004991567
GAL_16,galaxy,358727833146.392,75583.69158245504,20.412505730766053,-449.5043407507857,-599.4814263304468,354.7346412684887,6.065754243483319,0.2971587282565177,0.005712085506074104,0.290340542883659
GAL_17,galaxy,129255847501.6429,45370.19670186744,12.252899809379366,616.8329634175573,-632.2991022708686,173.87152241939648,4.844336129315355,0.39536242070690125,0.0038803670985735166,0.3530018053057292
GAL_18,galaxy,97215446622.66177,39347.14268717554,10.626284040586317,-774.6035247608503,-313.0417373875815,503.37778662622,4.574427669348564,0.43048234471023655,0.0016001705068402717,0.3706804362357397
GAL_19,galaxy,231299564534.6402,60692.212525824005,16.39083921489527,-854.0651861822657,618.498181420628,-12.858399076314882,5.486860182926416,0.33475163235938526,0.002222272979507854,0.3102123134693268
GAL_20,galaxy,58010726352.375206,30394.829672095293,8.208578092411173,604.8120511498454,81.82812839529055,960.5909696407687,4.148826019632755,0.5054256623894877,0.0003140805601054537,0.41108001550785794
GAL_21,galaxy,157406311912.31708,50067.583874773234,13.521499431587076,658.1600346459304,-1030.3492626295863,93.21315823854064,5.047411472185631,0.373287851522928,0.0006885073750249248,0.33334616994146804
GAL_22,galaxy,139965770259.12366,47212.443880289,12.750426197674308,958.0513567996248,856.6622371333312,-297.1557658108147,4.924697752978364,0.3862378932773741,0.0006981341053821032,0.34176208678931774
GAL_23,galaxy,136869893645.91122,46687.38261792312,12.60862555519901,-900.2081619773024,874.0979958649501,-658.7682515660848,4.901891185984125,0.3887728416173713,0.0010131877460896673,0.34393212408814955
GAL_24,galaxy,70294595447.19518,33458.50488186242,9.03596937837866,1382.5720076447724,406.1409954485114,-485.85621547981606,4.2982434207515565,0.47568149478642857,0.0002650626563088972,0.39473137467015273
ICM_01,gas,3705717578125.0005,60732.57984729158,262.42785621544084,46.755385305170876,0.0,125.96272648670173,60.73418224247436,0.23143191854074543,0.13629718153800804,0.5089616414106513
ICM_02,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-96.86031008400309,-88.73197839786796,183.08163302465417,60.73418224247436,0.23143191854074543,0.12238303335713285,0.48903950123589934
ICM_03,gas,3705717578125.0005,60732.57984729158,262.42785621544084,18.95151844261038,215.94277787303832,205.2251455133804,60.73418224247436,0.23143191854074543,0.10472826114089584,0.46202663835132063
ICM_04,gas,3705717578125.0005,60732.57984729158,262.42785621544084,184.06283591817888,-240.07737545650008,205.81292720135403,60.73418224247436,0.23143191854074543,0.0904965684261438,0.4387451222689514
ICM_05,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-381.13634078325333,67.41765212730549,188.31431806167944,60.73418224247436,0.23143191854074543,0.07645260347571597,0.41436529283127976
ICM_06,gas,3705717578125.0005,60732.57984729158,262.42785621544084,395.4075734984761,251.5259320117488,154.16737813840686,60.73418224247436,0.23143191854074543,0.06424400497074902,0.39197116363841783
ICM_07,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-141.57501055118237,-526.6519825087845,104.09922370050893,60.73418224247436,0.23143191854074543,0.05557239449127404,0.375352821702849
ICM_08,gas,3705717578125.0005,60732.57984729158,262.42785621544084,-283.52501519527294,545.9101638627873,38.521923538914066,60.73418224247436,0.23143191854074543,0.04645318206750501,0.3572113146753697
ICM_09,gas,3705717578125.0005,60732.57984729158,262.42785621544084,634.6838927459277,-231.78553968426826,-42.31294151994171,60.73418224247436,0.23143191854074543,0.039400667833604616,0.3426969428501062
